#k	TruePositives	FalsePositives	TrueNegatives	FalseNegatives	Precision	Recall	Accuracy	F-measure	HammingLoss
15	48	8	1052	122	0.886363636363636	0.286585365853659	0.28150406504065	0.34390243902439	0.105691056910569
15	1	1	1048	180	0.5	0.00609756097560976	0.00609756097560976	0.00813008130081301	0.147154471544715
15	12	1	1067	150	0.958333333333333	0.0640243902439024	0.0630081300813008	0.0869918699186992	0.122764227642276
15	2	0	1053	175	1	0.0121951219512195	0.0121951219512195	0.016260162601626	0.142276422764228
15	2	0	1059	169	1	0.0101626016260163	0.0101626016260163	0.0142276422764228	0.13739837398374
15	2	0	1057	171	1	0.00711382113821138	0.00711382113821138	0.0109756097560976	0.139024390243902
15	21	1	1054	154	0.941176470588235	0.092479674796748	0.092479674796748	0.120731707317073	0.126016260162602
16	22	11	1121	166	0.714285714285714	0.103219696969697	0.090719696969697	0.12012987012987	0.134090909090909
16	36	5	1130	149	0.886904761904762	0.173295454545455	0.168560606060606	0.205681818181818	0.116666666666667
16	8	1	1131	180	0.888888888888889	0.0445075757575758	0.0445075757575758	0.0575757575757576	0.137121212121212
16	13	1	1129	177	0.928571428571429	0.0593885281385281	0.0593885281385281	0.0831439393939394	0.134848484848485
16	42	2	1131	145	0.96875	0.221590909090909	0.221590909090909	0.262121212121212	0.111363636363636
16	40	2	1122	156	0.948717948717949	0.209280303030303	0.209280303030303	0.270075757575758	0.11969696969697
16	19	5	1124	172	0.833333333333333	0.101325757575758	0.0984848484848485	0.13219696969697	0.134090909090909
16	13	1	1133	173	0.923076923076923	0.0700757575757576	0.0700757575757576	0.0882575757575758	0.131818181818182
16	9	0	1125	186	1	0.0369318181818182	0.0369318181818182	0.0534090909090909	0.140909090909091
16	26	3	1132	159	0.884615384615385	0.142992424242424	0.142992424242424	0.176136363636364	0.122727272727273
17	33	16	1201	160	0.709302325581395	0.184397163120567	0.17322695035461	0.221631205673759	0.124822695035461
17	27	1	1212	170	0.980769230769231	0.161347517730496	0.159574468085106	0.19290780141844	0.121276595744681
17	32	2	1216	160	0.941176470588235	0.163753799392097	0.163753799392097	0.21613475177305	0.114893617021277
17	27	1	1215	167	0.96	0.132978723404255	0.132978723404255	0.167375886524823	0.119148936170213
17	7	0	1226	177	1	0.0336879432624113	0.0336879432624113	0.0421985815602837	0.125531914893617
17	1	2	1203	204	0.25	0.0106382978723404	0.00531914893617021	0.00709219858156028	0.146099290780142
17	28	5	1202	175	0.833333333333333	0.129432624113475	0.124113475177305	0.160283687943262	0.127659574468085
17	12	1	1211	186	0.888888888888889	0.0567375886524823	0.0567375886524823	0.0652482269503546	0.132624113475177
17	12	0	1204	194	1	0.0549645390070922	0.0549645390070922	0.074113475177305	0.13758865248227
17	33	3	1207	167	0.896551724137931	0.131205673758865	0.131205673758865	0.173404255319149	0.120567375886525
18	38	1	1280	166	0.982142857142857	0.177441077441077	0.176599326599327	0.207359307359307	0.112457912457912
18	39	6	1271	169	0.888157894736842	0.174242424242424	0.171043771043771	0.224410774410774	0.117845117845118
18	33	6	1275	171	0.878787878787879	0.170875420875421	0.168350168350168	0.205050505050505	0.119191919191919
18	13	3	1272	197	0.857142857142857	0.0505050505050505	0.0505050505050505	0.0696969696969697	0.134680134680135
18	26	12	1260	187	0.671428571428571	0.101010101010101	0.100505050505051	0.138047138047138	0.134006734006734
18	35	1	1272	177	0.964285714285714	0.154040404040404	0.154040404040404	0.18956228956229	0.11986531986532
18	36	5	1282	162	0.898989898989899	0.164983164983165	0.161616161616162	0.203703703703704	0.112457912457912
18	22	2	1278	183	0.947368421052632	0.103535353535354	0.103535353535354	0.126599326599327	0.124579124579125
18	30	5	1270	180	0.839285714285714	0.155723905723906	0.154040404040404	0.18047138047138	0.124579124579125
18	36	2	1278	169	0.946428571428571	0.140572390572391	0.138888888888889	0.178114478114478	0.115151515151515
19	31	5	1349	190	0.871428571428571	0.149206349206349	0.144444444444444	0.19015873015873	0.123809523809524
19	39	9	1352	175	0.825	0.16984126984127	0.164285714285714	0.213650793650794	0.116825396825397
19	19	6	1345	205	0.80952380952381	0.0801587301587302	0.0801587301587302	0.100952380952381	0.133968253968254
19	57	1	1347	170	0.978723404255319	0.23968253968254	0.23968253968254	0.29578231292517	0.108571428571429
19	51	6	1341	177	0.894927536231884	0.218253968253968	0.215873015873016	0.26952380952381	0.116190476190476
19	19	1	1346	209	0.941176470588235	0.0682539682539682	0.0682539682539682	0.0914285714285714	0.133333333333333
19	7	3	1367	198	0.75	0.0349206349206349	0.0285714285714286	0.0396825396825397	0.127619047619048
19	43	5	1346	181	0.901960784313726	0.175396825396825	0.169047619047619	0.209206349206349	0.118095238095238
19	26	1	1343	205	0.954545454545455	0.102380952380952	0.102380952380952	0.131746031746032	0.130793650793651
19	35	2	1340	198	0.954545454545455	0.155895691609977	0.154308390022676	0.198201058201058	0.126984126984127
20	33	6	1407	204	0.851351351351351	0.146212121212121	0.14469696969697	0.187878787878788	0.127272727272727
20	33	16	1406	195	0.709302325581395	0.171969696969697	0.165151515151515	0.200606060606061	0.127878787878788
20	35	4	1423	188	0.885714285714286	0.168181818181818	0.168181818181818	0.202424242424242	0.116363636363636
20	19	1	1418	212	0.974358974358974	0.0783549783549784	0.0753246753246753	0.0864646464646465	0.129090909090909
20	23	3	1418	206	0.875	0.0904545454545455	0.0904545454545455	0.12	0.126666666666667
20	32	1	1416	201	0.980769230769231	0.120454545454545	0.11969696969697	0.154242424242424	0.122424242424242
20	42	3	1408	197	0.952380952380952	0.141017316017316	0.137229437229437	0.172943722943723	0.121212121212121
20	19	0	1410	221	1	0.0602380952380952	0.0602380952380952	0.0738311688311688	0.133939393939394
20	28	2	1414	206	0.925	0.0915151515151515	0.0907575757575758	0.116406926406926	0.126060606060606
20	64	8	1412	166	0.906779661016949	0.271969696969697	0.268181818181818	0.337878787878788	0.105454545454545
21	17	6	1477	240	0.722222222222222	0.0639367816091954	0.0639367816091954	0.0778735632183908	0.141379310344828
21	42	4	1485	209	0.921052631578947	0.156609195402299	0.154454022988506	0.198275862068966	0.122413793103448
21	65	16	1491	168	0.862179487179487	0.270114942528736	0.261063218390805	0.30632183908046	0.105747126436782
21	7	1	1505	227	0.857142857142857	0.0218390804597701	0.0218390804597701	0.0298850574712644	0.131034482758621
21	29	2	1492	217	0.931034482758621	0.117816091954023	0.117816091954023	0.150574712643678	0.125862068965517
21	42	5	1484	209	0.899122807017544	0.147988505747126	0.145833333333333	0.189942528735632	0.122988505747126
21	54	4	1496	186	0.941176470588235	0.222701149425287	0.222701149425287	0.277873563218391	0.109195402298851
21	48	12	1478	202	0.825	0.171120689655172	0.158908045977011	0.20322249589491	0.122988505747126
21	22	10	1480	228	0.673076923076923	0.0838464696223317	0.0795361247947455	0.102729885057471	0.136781609195402
21	6	1	1489	244	0.857142857142857	0.0201149425287356	0.0201149425287356	0.028448275862069	0.140804597701149
22	51	8	1546	210	0.855769230769231	0.184573002754821	0.183195592286501	0.238292011019284	0.120110192837466
22	12	1	1556	246	0.962962962962963	0.0399449035812672	0.0371900826446281	0.0487603305785124	0.136088154269972
22	33	4	1559	219	0.902298850574713	0.134986225895317	0.132231404958678	0.158953168044077	0.122865013774105
22	30	3	1558	224	0.903225806451613	0.117768595041322	0.117768595041322	0.150413223140496	0.125068870523416
22	7	2	1555	251	0.809523809523809	0.0289256198347107	0.0275482093663912	0.034435261707989	0.139393939393939
22	16	0	1546	253	1	0.0516528925619835	0.0516528925619835	0.0702479338842975	0.139393939393939
22	9	6	1557	243	0.615384615384615	0.0388429752066116	0.0305785123966942	0.0426997245179063	0.137190082644628
22	14	4	1548	249	0.84375	0.0461432506887052	0.0454545454545455	0.0644628099173554	0.139393939393939
22	42	6	1554	213	0.886574074074074	0.14862258953168	0.141873278236915	0.181168831168831	0.120661157024793
22	42	2	1568	203	0.951219512195122	0.163223140495868	0.163223140495868	0.211019283746557	0.112947658402204
23	31	6	1642	226	0.854838709677419	0.125609298837645	0.119047619047619	0.148906386701662	0.121784776902887
23	51	6	1636	212	0.902173913043478	0.169291338582677	0.166010498687664	0.219422572178478	0.114435695538058
23	49	1	1640	215	0.975	0.171259842519685	0.171259842519685	0.213498312710911	0.113385826771654
23	26	0	1654	225	1	0.0971128608923885	0.0971128608923885	0.124146981627297	0.118110236220472
23	13	0	1649	243	1	0.0518372703412073	0.0518372703412073	0.0661417322834646	0.12755905511811
23	26	9	1626	244	0.75	0.100393700787402	0.099737532808399	0.128346456692913	0.132808398950131
23	46	1	1629	229	0.972972972972973	0.159448818897638	0.159448818897638	0.195275590551181	0.120734908136483
23	29	0	1630	246	1	0.103018372703412	0.103018372703412	0.133858267716535	0.129133858267717
23	27	5	1630	243	0.857142857142857	0.0984251968503937	0.0984251968503937	0.123097112860892	0.130183727034121
23	30	10	1627	238	0.762345679012346	0.0949568803899513	0.0904949381327334	0.113648293963255	0.130183727034121
24	54	6	1702	218	0.906666666666667	0.206439393939394	0.204545454545455	0.244949494949495	0.113131313131313
24	11	5	1719	245	0.666666666666667	0.0353535353535354	0.0353535353535354	0.047979797979798	0.126262626262626
24	47	0	1695	238	1	0.16729797979798	0.16729797979798	0.216919191919192	0.12020202020202
24	61	2	1696	221	0.984848484848485	0.222943722943723	0.216630591630592	0.277272727272727	0.112626262626263
24	48	2	1695	235	0.967479674796748	0.159361471861472	0.158098845598846	0.201346801346801	0.11969696969697
24	45	4	1709	222	0.920454545454545	0.162247474747475	0.161868686868687	0.20479797979798	0.114141414141414
24	4	5	1706	265	0.375	0.0113636363636364	0.0113636363636364	0.0148989898989899	0.136363636363636
24	39	3	1684	254	0.924242424242424	0.119588744588745	0.118957431457431	0.150769600769601	0.12979797979798
24	12	3	1695	270	0.8	0.0404040404040404	0.0404040404040404	0.054040404040404	0.137878787878788
24	52	2	1703	223	0.96969696969697	0.185876623376623	0.183351370851371	0.223496873496874	0.113636363636364
25	37	3	1784	246	0.910714285714286	0.116545893719807	0.115338164251208	0.137612146307798	0.120289855072464
25	32	5	1758	275	0.870967741935484	0.0935990338164251	0.0923913043478261	0.124154589371981	0.135265700483092
25	44	3	1775	248	0.947368421052632	0.149154589371981	0.147946859903382	0.182781228433402	0.121256038647343
25	22	6	1781	261	0.8125	0.0833333333333333	0.0778985507246377	0.10048309178744	0.128985507246377
25	58	9	1769	234	0.896666666666667	0.191683919944789	0.182625948930297	0.229963193006671	0.117391304347826
25	36	5	1763	266	0.888888888888889	0.11231884057971	0.111111111111111	0.145893719806763	0.130917874396135
25	11	0	1777	282	1	0.0356280193236715	0.0356280193236715	0.0475845410628019	0.136231884057971
25	71	10	1769	220	0.887323943661972	0.232487922705314	0.227657004830918	0.299033816425121	0.111111111111111
25	30	11	1762	267	0.735294117647059	0.108937198067633	0.105555555555556	0.129710144927536	0.134299516908213
