#k	TruePositives	FalsePositives	TrueNegatives	FalseNegatives	Precision	Recall	Accuracy	F-measure	HammingLoss
81	708	304	5454	239	0.74965086996337	0.758762117822521	0.592217961009907	0.686316827591996	0.0809843400447427
82	745	348	5473	229	0.732630757220921	0.772364133291286	0.596131609376643	0.692419145730405	0.0849153789551141
82	737	311	5512	235	0.754846335697399	0.769972668979292	0.614532744665195	0.70235992851887	0.0803532008830022
82	726	347	5486	236	0.725631911532385	0.764716703458426	0.586497424576895	0.681516521251621	0.0857983811626196
82	710	322	5491	272	0.731088112204502	0.735335856196783	0.574902764637864	0.670691756122221	0.0874172185430464
82	722	334	5507	232	0.7376280535855	0.767029328287607	0.597456112687901	0.690283471740425	0.0832965415746873
82	707	332	5504	252	0.73682013089596	0.752496583622411	0.583301797540208	0.679558435187575	0.0859455481972038
82	729	310	5518	238	0.744548128039815	0.761274046042258	0.605618627141806	0.694632679069766	0.0806475349521707
82	721	343	5486	245	0.735959629753541	0.76219384000841	0.592999053926206	0.689049091698099	0.0865342163355408
82	728	321	5504	242	0.745243723967128	0.764085987595921	0.601513718070009	0.695360415890218	0.0828550404709345
82	721	320	5510	244	0.735725490196078	0.760406811731315	0.590576053821087	0.687284067416518	0.0830022075055188
83	729	337	5553	251	0.740124902419984	0.760293200249532	0.589737991266375	0.687377833229362	0.085589519650655
83	731	337	5557	245	0.740186915887851	0.763204408400915	0.593772093990435	0.689300364846217	0.0847161572052402
83	720	310	5584	256	0.758871417419427	0.750701809107923	0.596636514867956	0.690184597062327	0.0823871906841339
83	733	340	5556	241	0.736409657320872	0.764405281763361	0.591479517571221	0.688225202744854	0.084570596797671
83	710	306	5600	254	0.750679469901168	0.755068621334997	0.594380328550634	0.687148622847314	0.0815138282387191
83	718	338	5558	256	0.730229194481531	0.742280099812851	0.578207527552506	0.673841345457067	0.0864628820960699
83	727	320	5598	225	0.742519379844961	0.777942399667291	0.604725514660013	0.700232203507314	0.0793304221251819
83	735	311	5583	241	0.748693244739757	0.765699729673529	0.602500519858599	0.697060096623416	0.0803493449781659
83	740	350	5547	233	0.73376168224299	0.775213142025369	0.597816593886463	0.692938587370903	0.0848617176128093
83	723	304	5590	253	0.756192711826515	0.755640465793304	0.597062798918694	0.690761009974984	0.0810771470160116
84	729	335	5637	259	0.736877331577793	0.749384236453202	0.586068349753694	0.682155452306315	0.0853448275862069
84	732	316	5658	254	0.746720061022121	0.759195402298851	0.598096264367816	0.692898193760264	0.0818965517241379
84	727	335	5638	260	0.735378086419753	0.752976190476191	0.585483374384236	0.68030753968254	0.0854885057471264
84	732	320	5648	260	0.749652777777778	0.754233374384237	0.595361247947455	0.688596401204161	0.0833333333333333
84	735	340	5647	238	0.734920634920635	0.768601190476191	0.591661535303777	0.691685481663931	0.0830459770114943
84	741	336	5629	254	0.738979118329467	0.758184523809524	0.592667282430213	0.68687568418172	0.0847701149425287
84	726	323	5656	255	0.745458553791887	0.754346264367816	0.597783251231527	0.689551456685078	0.0830459770114943
84	720	307	5669	264	0.74781700208952	0.747588259441708	0.597311165845649	0.688154015524706	0.0820402298850575
84	734	328	5654	244	0.736899301004806	0.766984811165846	0.598891625615763	0.692471202169479	0.082183908045977
84	725	344	5635	256	0.732286821705427	0.751364942528736	0.584806034482759	0.678005268199234	0.0862068965517241
85	750	338	5710	252	0.733571428571429	0.758080040526849	0.589721377912867	0.684468699149551	0.0836879432624113
85	735	348	5705	262	0.724169943206641	0.743363728470111	0.572345491388044	0.669358938933408	0.0865248226950355
85	736	352	5711	251	0.7252176717188	0.762335359675785	0.581955420466059	0.681400478953671	0.085531914893617
85	758	342	5707	243	0.74103354978355	0.768115501519757	0.600501519756839	0.6938455988456	0.0829787234042553
85	734	328	5725	263	0.738078703703704	0.746200607902736	0.576519756838906	0.67161938534279	0.0838297872340426
85	742	345	5714	249	0.729835458210744	0.753242147922999	0.585273556231003	0.678583992839313	0.0842553191489362
85	740	325	5730	255	0.744826640333553	0.758434650455927	0.591251266464032	0.685833103067147	0.0822695035460993
85	752	329	5723	246	0.747184170471842	0.766236068895644	0.603080040526849	0.695645052347181	0.0815602836879433
85	752	349	5708	241	0.731981981981982	0.771909827760892	0.590633232016211	0.691180344478218	0.0836879432624113
85	732	362	5683	273	0.71931643625192	0.735207700101317	0.564148936170212	0.661339074636948	0.0900709219858156
86	741	325	5798	261	0.746147672552167	0.752731829573935	0.595649122807018	0.689386800334169	0.0822456140350877
86	757	355	5757	256	0.732030244530245	0.757749373433584	0.578671679197995	0.679496012759172	0.0857543859649123
86	743	329	5789	264	0.737565543071161	0.748877192982456	0.590250626566416	0.684664995822892	0.0832280701754386
86	750	353	5762	260	0.734793505502888	0.753714285714286	0.579583959899749	0.675143464722413	0.0860350877192982
86	747	324	5798	256	0.753363567649282	0.755714285714286	0.596661654135338	0.689712614870511	0.0814035087719298
86	746	333	5790	256	0.739074371321562	0.760701754385965	0.586957393483709	0.686323080428345	0.0826666666666667
86	743	357	5753	272	0.731292517006803	0.742556390977444	0.574280701754386	0.671727652464495	0.088280701754386
86	727	331	5794	273	0.732724505327246	0.737122807017544	0.575513784461153	0.669049289891396	0.0847719298245614
86	734	331	5788	272	0.737840909090909	0.741308270676692	0.581167919799499	0.674194425457584	0.0846315789473684
86	755	352	5764	254	0.73513369553638	0.762731829573935	0.594601503759399	0.689485987696515	0.0850526315789474
87	749	351	5849	266	0.733529536536218	0.756237006237006	0.586738936738937	0.682132732132734	0.0855162855162855
87	744	350	5842	279	0.730222222222222	0.746460746460747	0.580452430452431	0.677365277365278	0.0871794871794872
87	745	328	5877	265	0.748142216527867	0.753222453222453	0.592114642114642	0.685602685602686	0.0821898821898822
87	762	345	5845	263	0.733146905294557	0.753613503613504	0.588713988713989	0.681063531063532	0.0842688842688843
