#k	TruePositives	FalsePositives	TrueNegatives	FalseNegatives	Precision	Recall	Accuracy	F-measure	HammingLoss
15	287	269	5801	708	0.536374269005848	0.269861490243656	0.218734202810636	0.273291146221083	0.138287331917905
15	344	302	5776	643	0.533333333333333	0.338312607420888	0.258507734303913	0.321735247531426	0.133757961783439
15	300	265	5788	712	0.522626931567329	0.294292791426549	0.229094631483166	0.29252013615071	0.138287331917905
16	303	256	5728	688	0.565144418423107	0.302124935995904	0.244039938556068	0.307338050241277	0.135340501792115
16	348	287	5710	630	0.559427083333333	0.356513056835637	0.278023553507425	0.343983614951357	0.131469534050179
16	335	268	5712	660	0.601540154015401	0.325279057859703	0.258077316948285	0.327312448602771	0.133046594982079
16	335	297	5689	654	0.531168177240685	0.342268305171531	0.262662570404506	0.329126751384817	0.136344086021505
16	304	231	5760	680	0.574211711711712	0.304377880184332	0.256154633896569	0.311954258405872	0.130609318996416
16	301	237	5758	679	0.575615212527964	0.30189452124936	0.247040450588838	0.307747055811572	0.131326164874552
16	340	256	5726	653	0.601729559748427	0.347480798771121	0.281710189452125	0.349269499914662	0.130322580645161
16	309	247	5742	677	0.549244875943905	0.311280081925243	0.255888376856119	0.313125106673494	0.13247311827957
16	306	212	5767	690	0.609810874704492	0.31268305171531	0.253061955965182	0.313497183819765	0.129318996415771
16	287	244	5733	711	0.54417211328976	0.286118791602662	0.234490527393753	0.295166410650282	0.136917562724014
17	354	287	5636	608	0.585235318617243	0.368809005083515	0.302645502645503	0.374340353425321	0.129992737835875
17	339	359	5561	626	0.496191932430465	0.35239651416122	0.259041394335512	0.324914410208528	0.143064633260712
17	331	277	5626	651	0.533537832310838	0.329022720199191	0.265608465608466	0.329125365073078	0.134785766158315
17	354	361	5558	612	0.50257116620753	0.366853408029879	0.283053221288515	0.355733651485286	0.141321713870733
17	323	269	5635	658	0.536085150571132	0.322429712625791	0.26185288930387	0.325633710274233	0.134640522875817
17	352	332	5582	619	0.511527377521614	0.354139433551198	0.277347235190372	0.344281910294983	0.138126361655773
17	326	359	5556	644	0.520691782810685	0.330936819172113	0.249245253657018	0.318961793471598	0.145679012345679
17	291	222	5685	687	0.603345280764636	0.29354186118892	0.238167859736487	0.300252446657676	0.13202614379085
17	331	326	5586	642	0.505172413793104	0.3482674551302	0.272051042639278	0.339467032604288	0.140595497458243
17	300	249	5653	683	0.546775956284153	0.308797593111319	0.244584500466853	0.308706580275208	0.135366739288308
18	336	308	5545	621	0.524833969195987	0.344608768617579	0.281246066708622	0.34320676875743	0.136417033773862
18	349	291	5559	611	0.554790419161677	0.355936647786868	0.284172435494021	0.353223550800644	0.132452276064611
18	376	342	5514	578	0.544554924242424	0.399333962659954	0.301311097126075	0.375632822879519	0.135095447870778
18	324	269	5579	638	0.544394841269841	0.340906230333543	0.276956156912104	0.342660239906936	0.133186490455213
18	319	284	5554	653	0.544117647058823	0.326788336479967	0.260234424166142	0.32741416684148	0.137591776798825
18	342	302	5533	633	0.574366767983789	0.359571009020348	0.277047933710929	0.353143136843578	0.137298091042584
18	347	330	5519	614	0.520147058823529	0.355543318649046	0.273185441577512	0.344727641423677	0.138619676945668
18	339	257	5584	630	0.573933683903009	0.34343926998112	0.282557163834697	0.348897565968051	0.130249632892805
18	376	321	5526	587	0.563379035824856	0.388325991189427	0.294407733724915	0.364497237955388	0.133333333333333
18	370	381	5476	583	0.492052023121387	0.379992657856094	0.276248164464023	0.350391581008321	0.141556534508076
19	346	269	5498	607	0.569375273044998	0.368112244897959	0.290199829931973	0.361525651927438	0.130357142857143
19	349	295	5462	614	0.563343558282209	0.365290178571428	0.287223639455782	0.357971938775511	0.135267857142857
19	353	265	5503	599	0.591746031746032	0.364423894557823	0.298543792517007	0.365189200680272	0.128571428571429
19	360	315	5471	574	0.558210678210678	0.382886904761905	0.284574298469388	0.363506235827665	0.132291666666667
19	357	304	5473	586	0.55247172182656	0.377008928571429	0.300427827380952	0.370037910997733	0.132440476190476
19	345	281	5490	604	0.586299892125135	0.353024022108844	0.281855867346939	0.350677373222016	0.131696428571429
