#k	TruePositives	FalsePositives	TrueNegatives	FalseNegatives	Precision	Recall	Accuracy	F-measure	HammingLoss
18	271	121	5720	698	0.705579096045198	0.286222991399203	0.247052653660583	0.301977134466122	0.120264317180617
18	274	82	5760	694	0.780735107731306	0.300959723096287	0.283485420599958	0.34324347947696	0.113950073421439
18	249	126	5729	706	0.705286343612335	0.261039437801552	0.22822005454164	0.281849171386617	0.122173274596182
18	279	104	5749	678	0.773494860499266	0.287119781833438	0.252685126914202	0.308315852038319	0.114831130690162
18	270	207	5647	686	0.601567944250871	0.282530941892175	0.238761275435284	0.302630934899658	0.131130690161527
19	258	105	5666	691	0.723790322580645	0.27422406462585	0.242788052721089	0.303946995464853	0.118452380952381
19	218	124	5643	735	0.667024320457797	0.234901147959184	0.207669005102041	0.263194444444445	0.127827380952381
19	258	103	5668	691	0.746963276836158	0.26719281462585	0.248219600340136	0.300131094104309	0.118154761904762
19	211	86	5682	741	0.718905472636816	0.229342049319728	0.209401573129252	0.252774234693878	0.123065476190476
19	246	121	5653	700	0.726733333333333	0.266523171768707	0.240667517006803	0.301741425736962	0.122172619047619
19	250	123	5640	707	0.679355281207133	0.267006802721088	0.230920493197279	0.290447845804989	0.123511904761905
19	252	74	5689	705	0.791555555555556	0.272363945578231	0.25313031462585	0.305913407029479	0.115922619047619
19	271	136	5639	674	0.695911949685535	0.297773171768708	0.260831207482993	0.324015022675737	0.120535714285714
19	250	100	5671	699	0.740136054421769	0.26812287414966	0.246545493197279	0.304265873015873	0.11889880952381
19	292	119	5652	657	0.731578947368421	0.31702806122449	0.281053358843537	0.344201743197279	0.11547619047619
20	308	78	5619	640	0.827496757457847	0.333510695474578	0.304315812103623	0.370154788777814	0.108051166290444
20	230	131	5553	731	0.656768837803321	0.250983553692357	0.231871439320649	0.28917911784729	0.129721595184349
20	240	129	5574	702	0.684547908232119	0.258244652262711	0.230291303880469	0.289372603819557	0.125056433408578
20	290	81	5622	652	0.785171102661597	0.309244329786091	0.291938084488874	0.35329463613888	0.110308502633559
20	250	90	5607	698	0.75068870523416	0.277485757282597	0.253783725679888	0.310749220681501	0.118585402558315
20	227	115	5598	705	0.6859375	0.239240030097818	0.210684725357412	0.264597441685478	0.123401053423627
20	257	51	5648	689	0.854750778816199	0.26926797807159	0.251660754595292	0.30887706474614	0.111361926260346
20	231	116	5588	710	0.679957805907173	0.24834999462539	0.226905299365796	0.278145042817729	0.124303987960873
20	240	84	5632	689	0.782511210762332	0.259824787702892	0.240298828334946	0.295392167401197	0.116328066215199
20	280	147	5572	646	0.661904761904762	0.304331935934645	0.268590777168655	0.333756136013473	0.11933784800602
21	248	91	5528	688	0.76025641025641	0.263566525008173	0.234542878936472	0.292392212415096	0.118840579710145
21	272	122	5501	660	0.711562115621156	0.293750681050452	0.264002397297592	0.331092223311903	0.119298245614035
21	301	182	5448	624	0.643511450381679	0.330778032036613	0.268840579710145	0.331081326504668	0.122959572845156
21	280	126	5512	637	0.68594306049822	0.317740002179361	0.283224365260979	0.345568631724238	0.116399694889397
21	247	131	5499	678	0.65752688172043	0.269151138716356	0.239059605535578	0.292081653408885	0.123417238749047
21	231	116	5511	697	0.663099870298314	0.244399041080963	0.22712215320911	0.286175583887255	0.124027459954233
21	245	113	5521	676	0.711985815602837	0.274016563146998	0.238623733246159	0.297032436162871	0.120366132723112
21	257	91	5524	683	0.761972789115646	0.277231121281464	0.254843630816171	0.316247139588101	0.118077803203661
21	262	94	5523	676	0.774248633879781	0.301127819548872	0.271036286368094	0.331922196796339	0.117467581998474
21	286	156	5466	647	0.651056338028169	0.309561948349134	0.275847226762559	0.337566742944318	0.122501906941266
22	254	105	5451	670	0.691515151515151	0.285923721340388	0.268832671957672	0.328156231628454	0.119598765432099
22	245	97	5463	675	0.756944444444444	0.290702160493827	0.25733024691358	0.320822310405644	0.119135802469136
22	256	106	5459	659	0.738802083333333	0.278229717813051	0.260791446208113	0.323282260435039	0.118055555555556
22	279	125	5434	642	0.694901960784313	0.31277557319224	0.278924162257496	0.335850235155791	0.118364197530864
22	223	82	5479	696	0.718196457326892	0.241633597883598	0.226124338624339	0.269409538506761	0.120061728395062
22	263	123	5442	652	0.697983870967742	0.299614197530864	0.265817901234568	0.322734788359789	0.119598765432099
22	254	123	5438	665	0.697533632286995	0.265035273368607	0.229695767195767	0.284446649029983	0.121604938271605
22	319	172	5401	588	0.659009009009009	0.352805335097002	0.30203373015873	0.370184817754262	0.117283950617284
22	287	156	5406	631	0.686808236808237	0.312428350970018	0.26590057319224	0.330763154027043	0.121450617283951
22	259	81	5491	649	0.769387755102041	0.296957671957672	0.278516313932981	0.334858171663728	0.112654320987654
23	284	104	5380	622	0.752677376171352	0.317728593784932	0.283573664207467	0.34645465384902	0.113615023474178
